node_id,x,y
N_36_96,36.0,96.0
N_36_97,36.0,97.0
N_36_98,36.0,98.0
N_36_99,36.0,99.0
N_37_0,37.0,0.0
N_37_1,37.0,1.0
N_37_10,37.0,10.0
N_37_11,37.0,11.0
N_37_12,37.0,12.0
N_37_13,37.0,13.0
N_37_14,37.0,14.0
N_37_15,37.0,15.0
N_37_16,37.0,16.0
N_37_17,37.0,17.0
N_37_18,37.0,18.0
N_37_19,37.0,19.0
N_37_2,37.0,2.0
N_37_20,37.0,20.0
N_37_21,37.0,21.0
N_37_22,37.0,22.0
N_37_23,37.0,23.0
N_37_24,37.0,24.0
N_37_25,37.0,25.0
N_37_26,37.0,26.0
N_37_27,37.0,27.0
N_37_28,37.0,28.0
N_37_29,37.0,29.0
N_37_3,37.0,3.0
N_37_30,37.0,30.0
N_37_31,37.0,31.0
N_37_32,37.0,32.0
N_37_33,37.0,33.0
N_37_34,37.0,34.0
N_37_35,37.0,35.0
N_37_36,37.0,36.0
N_37_37,37.0,37.0
N_37_38,37.0,38.0
N_37_39,37.0,39.0
N_37_4,37.0,4.0
N_37_40,37.0,40.0
N_37_41,37.0,41.0
N_37_42,37.0,42.0
N_37_43,37.0,43.0
N_37_44,37.0,44.0
N_37_45,37.0,45.0
N_37_46,37.0,46.0
N_37_47,37.0,47.0
N_37_48,37.0,48.0
N_37_49,37.0,49.0
N_37_5,37.0,5.0
N_37_50,37.0,50.0
N_37_51,37.0,51.0
N_37_52,37.0,52.0
N_37_53,37.0,53.0
N_37_54,37.0,54.0
N_37_55,37.0,55.0
N_37_56,37.0,56.0
N_37_57,37.0,57.0
N_37_58,37.0,58.0
N_37_59,37.0,59.0
N_37_6,37.0,6.0
N_37_60,37.0,60.0
N_37_61,37.0,61.0
N_37_62,37.0,62.0
N_37_63,37.0,63.0
N_37_64,37.0,64.0
N_37_65,37.0,65.0
N_37_66,37.0,66.0
N_37_67,37.0,67.0
N_37_68,37.0,68.0
N_37_69,37.0,69.0
N_37_7,37.0,7.0
N_37_70,37.0,70.0
N_37_71,37.0,71.0
N_37_72,37.0,72.0
N_37_73,37.0,73.0
N_37_74,37.0,74.0
N_37_75,37.0,75.0
N_37_76,37.0,76.0
N_37_77,37.0,77.0
N_37_78,37.0,78.0
N_37_79,37.0,79.0
N_37_8,37.0,8.0
N_37_80,37.0,80.0
N_37_81,37.0,81.0
N_37_82,37.0,82.0
N_37_83,37.0,83.0
N_37_84,37.0,84.0
N_37_85,37.0,85.0
N_37_86,37.0,86.0
N_37_87,37.0,87.0
N_37_88,37.0,88.0
N_37_89,37.0,89.0
N_37_9,37.0,9.0
N_37_90,37.0,90.0
N_37_91,37.0,91.0
N_37_92,37.0,92.0
N_37_93,37.0,93.0
N_37_94,37.0,94.0
N_37_95,37.0,95.0
N_37_96,37.0,96.0
N_37_97,37.0,97.0
N_37_98,37.0,98.0
N_37_99,37.0,99.0
N_38_0,38.0,0.0
N_38_1,38.0,1.0
N_38_10,38.0,10.0
N_38_11,38.0,11.0
N_38_12,38.0,12.0
N_38_13,38.0,13.0
N_38_14,38.0,14.0
N_38_15,38.0,15.0
N_38_16,38.0,16.0
N_38_17,38.0,17.0
N_38_18,38.0,18.0
N_38_19,38.0,19.0
N_38_2,38.0,2.0
N_38_20,38.0,20.0
N_38_21,38.0,21.0
N_38_22,38.0,22.0
N_38_23,38.0,23.0
N_38_24,38.0,24.0
N_38_25,38.0,25.0
N_38_26,38.0,26.0
N_38_27,38.0,27.0
N_38_28,38.0,28.0
N_38_29,38.0,29.0
N_38_3,38.0,3.0
N_38_30,38.0,30.0
N_38_31,38.0,31.0
N_38_32,38.0,32.0
N_38_33,38.0,33.0
N_38_34,38.0,34.0
N_38_35,38.0,35.0
N_38_36,38.0,36.0
N_38_37,38.0,37.0
N_38_38,38.0,38.0
N_38_39,38.0,39.0
N_38_4,38.0,4.0
N_38_40,38.0,40.0
N_38_41,38.0,41.0
N_38_42,38.0,42.0
N_38_43,38.0,43.0
N_38_44,38.0,44.0
N_38_45,38.0,45.0
N_38_46,38.0,46.0
N_38_47,38.0,47.0
N_38_48,38.0,48.0
N_38_49,38.0,49.0
N_38_5,38.0,5.0
N_38_50,38.0,50.0
N_38_51,38.0,51.0
N_38_52,38.0,52.0
N_38_53,38.0,53.0
N_38_54,38.0,54.0
N_38_55,38.0,55.0
N_38_56,38.0,56.0
N_38_57,38.0,57.0
N_38_58,38.0,58.0
N_38_59,38.0,59.0
N_38_6,38.0,6.0
N_38_60,38.0,60.0
N_38_61,38.0,61.0
N_38_62,38.0,62.0
N_38_63,38.0,63.0
N_38_64,38.0,64.0
N_38_65,38.0,65.0
N_38_66,38.0,66.0
N_38_67,38.0,67.0
N_38_68,38.0,68.0
N_38_69,38.0,69.0
N_38_7,38.0,7.0
N_38_70,38.0,70.0
N_38_71,38.0,71.0
N_38_72,38.0,72.0
N_38_73,38.0,73.0
N_38_74,38.0,74.0
N_38_75,38.0,75.0
N_38_76,38.0,76.0
N_38_77,38.0,77.0
N_38_78,38.0,78.0
N_38_79,38.0,79.0
N_38_8,38.0,8.0
N_38_80,38.0,80.0
N_38_81,38.0,81.0
N_38_82,38.0,82.0
N_38_83,38.0,83.0
N_38_84,38.0,84.0
N_38_85,38.0,85.0
N_38_86,38.0,86.0
N_38_87,38.0,87.0
N_38_88,38.0,88.0
N_38_89,38.0,89.0
N_38_9,38.0,9.0
N_38_90,38.0,90.0
N_38_91,38.0,91.0
N_38_92,38.0,92.0
N_38_93,38.0,93.0
N_38_94,38.0,94.0
N_38_95,38.0,95.0
N_38_96,38.0,96.0
N_38_97,38.0,97.0
N_38_98,38.0,98.0
N_38_99,38.0,99.0
N_39_0,39.0,0.0
N_39_1,39.0,1.0
N_39_10,39.0,10.0
N_39_11,39.0,11.0
N_39_12,39.0,12.0
N_39_13,39.0,13.0
N_39_14,39.0,14.0
N_39_15,39.0,15.0
N_39_16,39.0,16.0
N_39_17,39.0,17.0
N_39_18,39.0,18.0
N_39_19,39.0,19.0
N_39_2,39.0,2.0
N_39_20,39.0,20.0
N_39_21,39.0,21.0
N_39_22,39.0,22.0
N_39_23,39.0,23.0
N_39_24,39.0,24.0
N_39_25,39.0,25.0
N_39_26,39.0,26.0
N_39_27,39.0,27.0
N_39_28,39.0,28.0
N_39_29,39.0,29.0
N_39_3,39.0,3.0
N_39_30,39.0,30.0
N_39_31,39.0,31.0
N_39_32,39.0,32.0
N_39_33,39.0,33.0
N_39_34,39.0,34.0
N_39_35,39.0,35.0
N_39_36,39.0,36.0
N_39_37,39.0,37.0
N_39_38,39.0,38.0
N_39_39,39.0,39.0
N_39_4,39.0,4.0
N_39_40,39.0,40.0
N_39_41,39.0,41.0
N_39_42,39.0,42.0
N_39_43,39.0,43.0
N_39_44,39.0,44.0
N_39_45,39.0,45.0
N_39_46,39.0,46.0
N_39_47,39.0,47.0
N_39_48,39.0,48.0
N_39_49,39.0,49.0
N_39_5,39.0,5.0
N_39_50,39.0,50.0
N_39_51,39.0,51.0
N_39_52,39.0,52.0
N_39_53,39.0,53.0
N_39_54,39.0,54.0
N_39_55,39.0,55.0
N_39_56,39.0,56.0
N_39_57,39.0,57.0
N_39_58,39.0,58.0
N_39_59,39.0,59.0
N_39_6,39.0,6.0
N_39_60,39.0,60.0
N_39_61,39.0,61.0
N_39_62,39.0,62.0
N_39_63,39.0,63.0
N_39_64,39.0,64.0
N_39_65,39.0,65.0
N_39_66,39.0,66.0
N_39_67,39.0,67.0
N_39_68,39.0,68.0
N_39_69,39.0,69.0
N_39_7,39.0,7.0
N_39_70,39.0,70.0
N_39_71,39.0,71.0
N_39_72,39.0,72.0
N_39_73,39.0,73.0
N_39_74,39.0,74.0
N_39_75,39.0,75.0
N_39_76,39.0,76.0
N_39_77,39.0,77.0
N_39_78,39.0,78.0
N_39_79,39.0,79.0
N_39_8,39.0,8.0
N_39_80,39.0,80.0
N_39_81,39.0,81.0
N_39_82,39.0,82.0
N_39_83,39.0,83.0
N_39_84,39.0,84.0
N_39_85,39.0,85.0
N_39_86,39.0,86.0
N_39_87,39.0,87.0
N_39_88,39.0,88.0
N_39_89,39.0,89.0
N_39_9,39.0,9.0
N_39_90,39.0,90.0
N_39_91,39.0,91.0
N_39_92,39.0,92.0
N_39_93,39.0,93.0
N_39_94,39.0,94.0
N_39_95,39.0,95.0
N_39_96,39.0,96.0
N_39_97,39.0,97.0
N_39_98,39.0,98.0
N_39_99,39.0,99.0
N_3_0,3.0,0.0
N_3_1,3.0,1.0
N_3_10,3.0,10.0
N_3_11,3.0,11.0
N_3_12,3.0,12.0
N_3_13,3.0,13.0
N_3_14,3.0,14.0
N_3_15,3.0,15.0
N_3_16,3.0,16.0
N_3_17,3.0,17.0
N_3_18,3.0,18.0
N_3_19,3.0,19.0
N_3_2,3.0,2.0
N_3_20,3.0,20.0
N_3_21,3.0,21.0
N_3_22,3.0,22.0
N_3_23,3.0,23.0
N_3_24,3.0,24.0
N_3_25,3.0,25.0
N_3_26,3.0,26.0
N_3_27,3.0,27.0
N_3_28,3.0,28.0
N_3_29,3.0,29.0
N_3_3,3.0,3.0
N_3_30,3.0,30.0
N_3_31,3.0,31.0
N_3_32,3.0,32.0
N_3_33,3.0,33.0
N_3_34,3.0,34.0
N_3_35,3.0,35.0
N_3_36,3.0,36.0
N_3_37,3.0,37.0
N_3_38,3.0,38.0
N_3_39,3.0,39.0
N_3_4,3.0,4.0
N_3_40,3.0,40.0
N_3_41,3.0,41.0
N_3_42,3.0,42.0
N_3_43,3.0,43.0
N_3_44,3.0,44.0
N_3_45,3.0,45.0
N_3_46,3.0,46.0
N_3_47,3.0,47.0
N_3_48,3.0,48.0
N_3_49,3.0,49.0
N_3_5,3.0,5.0
N_3_50,3.0,50.0
N_3_51,3.0,51.0
N_3_52,3.0,52.0
N_3_53,3.0,53.0
N_3_54,3.0,54.0
N_3_55,3.0,55.0
N_3_56,3.0,56.0
N_3_57,3.0,57.0
N_3_58,3.0,58.0
N_3_59,3.0,59.0
N_3_6,3.0,6.0
N_3_60,3.0,60.0
N_3_61,3.0,61.0
N_3_62,3.0,62.0
N_3_63,3.0,63.0
N_3_64,3.0,64.0
N_3_65,3.0,65.0
N_3_66,3.0,66.0
N_3_67,3.0,67.0
N_3_68,3.0,68.0
N_3_69,3.0,69.0
N_3_7,3.0,7.0
N_3_70,3.0,70.0
N_3_71,3.0,71.0
N_3_72,3.0,72.0
N_3_73,3.0,73.0
N_3_74,3.0,74.0
N_3_75,3.0,75.0
N_3_76,3.0,76.0
N_3_77,3.0,77.0
N_3_78,3.0,78.0
N_3_79,3.0,79.0
N_3_8,3.0,8.0
N_3_80,3.0,80.0
N_3_81,3.0,81.0
N_3_82,3.0,82.0
N_3_83,3.0,83.0
N_3_84,3.0,84.0
N_3_85,3.0,85.0
N_3_86,3.0,86.0
N_3_87,3.0,87.0
N_3_88,3.0,88.0
N_3_89,3.0,89.0
N_3_9,3.0,9.0
N_3_90,3.0,90.0
N_3_91,3.0,91.0
N_3_92,3.0,92.0
N_3_93,3.0,93.0
N_3_94,3.0,94.0
N_3_95,3.0,95.0
N_3_96,3.0,96.0
N_3_97,3.0,97.0
N_3_98,3.0,98.0
N_3_99,3.0,99.0
N_40_0,40.0,0.0
N_40_1,40.0,1.0
N_40_10,40.0,10.0
N_40_11,40.0,11.0
N_40_12,40.0,12.0
N_40_13,40.0,13.0
N_40_14,40.0,14.0
N_40_15,40.0,15.0
N_40_16,40.0,16.0
N_40_17,40.0,17.0
N_40_18,40.0,18.0
N_40_19,40.0,19.0
N_40_2,40.0,2.0
N_40_20,40.0,20.0
N_40_21,40.0,21.0
N_40_22,40.0,22.0
N_40_23,40.0,23.0
N_40_24,40.0,24.0
N_40_25,40.0,25.0
N_40_26,40.0,26.0
N_40_27,40.0,27.0
N_40_28,40.0,28.0
N_40_29,40.0,29.0
N_40_3,40.0,3.0
N_40_30,40.0,30.0
N_40_31,40.0,31.0
N_40_32,40.0,32.0
N_40_33,40.0,33.0
N_40_34,40.0,34.0
N_40_35,40.0,35.0
N_40_36,40.0,36.0
N_40_37,40.0,37.0
N_40_38,40.0,38.0
N_40_39,40.0,39.0
N_40_4,40.0,4.0
N_40_40,40.0,40.0
N_40_41,40.0,41.0
N_40_42,40.0,42.0
N_40_43,40.0,43.0
N_40_44,40.0,44.0
N_40_45,40.0,45.0
N_40_46,40.0,46.0
N_40_47,40.0,47.0
N_40_48,40.0,48.0
N_40_49,40.0,49.0
N_40_5,40.0,5.0
N_40_50,40.0,50.0
N_40_51,40.0,51.0
N_40_52,40.0,52.0
N_40_53,40.0,53.0
N_40_54,40.0,54.0
N_40_55,40.0,55.0
N_40_56,40.0,56.0
N_40_57,40.0,57.0
N_40_58,40.0,58.0
N_40_59,40.0,59.0
N_40_6,40.0,6.0
N_40_60,40.0,60.0
N_40_61,40.0,61.0
N_40_62,40.0,62.0
N_40_63,40.0,63.0
N_40_64,40.0,64.0
N_40_65,40.0,65.0
N_40_66,40.0,66.0
N_40_67,40.0,67.0
N_40_68,40.0,68.0
N_40_69,40.0,69.0
N_40_7,40.0,7.0
N_40_70,40.0,70.0
N_40_71,40.0,71.0
N_40_72,40.0,72.0
N_40_73,40.0,73.0
N_40_74,40.0,74.0
N_40_75,40.0,75.0
N_40_76,40.0,76.0
N_40_77,40.0,77.0
N_40_78,40.0,78.0
N_40_79,40.0,79.0
N_40_8,40.0,8.0
N_40_80,40.0,80.0
N_40_81,40.0,81.0
N_40_82,40.0,82.0
N_40_83,40.0,83.0
N_40_84,40.0,84.0
N_40_85,40.0,85.0
N_40_86,40.0,86.0
N_40_87,40.0,87.0
N_40_88,40.0,88.0
N_40_89,40.0,89.0
N_40_9,40.0,9.0
N_40_90,40.0,90.0
N_40_91,40.0,91.0
N_40_92,40.0,92.0
N_40_93,40.0,93.0
N_40_94,40.0,94.0
N_40_95,40.0,95.0
N_40_96,40.0,96.0
N_40_97,40.0,97.0
N_40_98,40.0,98.0
N_40_99,40.0,99.0
N_41_0,41.0,0.0
N_41_1,41.0,1.0
N_41_10,41.0,10.0
N_41_11,41.0,11.0
N_41_12,41.0,12.0
N_41_13,41.0,13.0
N_41_14,41.0,14.0
N_41_15,41.0,15.0
N_41_16,41.0,16.0
N_41_17,41.0,17.0
N_41_18,41.0,18.0
N_41_19,41.0,19.0
N_41_2,41.0,2.0
N_41_20,41.0,20.0
N_41_21,41.0,21.0
N_41_22,41.0,22.0
N_41_23,41.0,23.0
N_41_24,41.0,24.0
N_41_25,41.0,25.0
N_41_26,41.0,26.0
N_41_27,41.0,27.0
N_41_28,41.0,28.0
N_41_29,41.0,29.0
N_41_3,41.0,3.0
N_41_30,41.0,30.0
N_41_31,41.0,31.0
N_41_32,41.0,32.0
N_41_33,41.0,33.0
N_41_34,41.0,34.0
N_41_35,41.0,35.0
N_41_36,41.0,36.0
N_41_37,41.0,37.0
N_41_38,41.0,38.0
N_41_39,41.0,39.0
N_41_4,41.0,4.0
N_41_40,41.0,40.0
N_41_41,41.0,41.0
N_41_42,41.0,42.0
N_41_43,41.0,43.0
N_41_44,41.0,44.0
N_41_45,41.0,45.0
N_41_46,41.0,46.0
N_41_47,41.0,47.0
N_41_48,41.0,48.0
N_41_49,41.0,49.0
N_41_5,41.0,5.0
N_41_50,41.0,50.0
N_41_51,41.0,51.0
N_41_52,41.0,52.0
N_41_53,41.0,53.0
N_41_54,41.0,54.0
N_41_55,41.0,55.0
N_41_56,41.0,56.0
N_41_57,41.0,57.0
N_41_58,41.0,58.0
N_41_59,41.0,59.0
N_41_6,41.0,6.0
N_41_60,41.0,60.0
N_41_61,41.0,61.0
N_41_62,41.0,62.0
N_41_63,41.0,63.0
N_41_64,41.0,64.0
N_41_65,41.0,65.0
N_41_66,41.0,66.0
N_41_67,41.0,67.0
N_41_68,41.0,68.0
N_41_69,41.0,69.0
N_41_7,41.0,7.0
N_41_70,41.0,70.0
N_41_71,41.0,71.0
N_41_72,41.0,72.0
N_41_73,41.0,73.0
N_41_74,41.0,74.0
N_41_75,41.0,75.0
N_41_76,41.0,76.0
N_41_77,41.0,77.0
N_41_78,41.0,78.0
N_41_79,41.0,79.0
N_41_8,41.0,8.0
N_41_80,41.0,80.0
N_41_81,41.0,81.0
N_41_82,41.0,82.0
N_41_83,41.0,83.0
N_41_84,41.0,84.0
N_41_85,41.0,85.0
N_41_86,41.0,86.0
N_41_87,41.0,87.0
N_41_88,41.0,88.0
N_41_89,41.0,89.0
N_41_9,41.0,9.0
N_41_90,41.0,90.0
N_41_91,41.0,91.0
N_41_92,41.0,92.0
N_41_93,41.0,93.0
N_41_94,41.0,94.0
N_41_95,41.0,95.0
N_41_96,41.0,96.0
N_41_97,41.0,97.0
N_41_98,41.0,98.0
N_41_99,41.0,99.0
N_42_0,42.0,0.0
N_42_1,42.0,1.0
N_42_10,42.0,10.0
N_42_11,42.0,11.0
N_42_12,42.0,12.0
N_42_13,42.0,13.0
N_42_14,42.0,14.0
N_42_15,42.0,15.0
N_42_16,42.0,16.0
N_42_17,42.0,17.0
N_42_18,42.0,18.0
N_42_19,42.0,19.0
N_42_2,42.0,2.0
N_42_20,42.0,20.0
N_42_21,42.0,21.0
N_42_22,42.0,22.0
N_42_23,42.0,23.0
N_42_24,42.0,24.0
N_42_25,42.0,25.0
N_42_26,42.0,26.0
N_42_27,42.0,27.0
N_42_28,42.0,28.0
N_42_29,42.0,29.0
N_42_3,42.0,3.0
N_42_30,42.0,30.0
N_42_31,42.0,31.0
N_42_32,42.0,32.0
N_42_33,42.0,33.0
N_42_34,42.0,34.0
N_42_35,42.0,35.0
N_42_36,42.0,36.0
N_42_37,42.0,37.0
N_42_38,42.0,38.0
N_42_39,42.0,39.0
N_42_4,42.0,4.0
N_42_40,42.0,40.0
N_42_41,42.0,41.0
N_42_42,42.0,42.0
N_42_43,42.0,43.0
N_42_44,42.0,44.0
N_42_45,42.0,45.0
N_42_46,42.0,46.0
N_42_47,42.0,47.0
N_42_48,42.0,48.0
N_42_49,42.0,49.0
N_42_5,42.0,5.0
N_42_50,42.0,50.0
N_42_51,42.0,51.0
N_42_52,42.0,52.0
N_42_53,42.0,53.0
N_42_54,42.0,54.0
N_42_55,42.0,55.0
N_42_56,42.0,56.0
N_42_57,42.0,57.0
N_42_58,42.0,58.0
N_42_59,42.0,59.0
N_42_6,42.0,6.0
N_42_60,42.0,60.0
N_42_61,42.0,61.0
N_42_62,42.0,62.0
N_42_63,42.0,63.0
N_42_64,42.0,64.0
N_42_65,42.0,65.0
N_42_66,42.0,66.0
N_42_67,42.0,67.0
N_42_68,42.0,68.0
N_42_69,42.0,69.0
N_42_7,42.0,7.0
N_42_70,42.0,70.0
N_42_71,42.0,71.0
N_42_72,42.0,72.0
N_42_73,42.0,73.0
N_42_74,42.0,74.0
N_42_75,42.0,75.0
N_42_76,42.0,76.0
N_42_77,42.0,77.0
N_42_78,42.0,78.0
N_42_79,42.0,79.0
N_42_8,42.0,8.0
N_42_80,42.0,80.0
N_42_81,42.0,81.0
N_42_82,42.0,82.0
N_42_83,42.0,83.0
N_42_84,42.0,84.0
N_42_85,42.0,85.0
N_42_86,42.0,86.0
N_42_87,42.0,87.0
N_42_88,42.0,88.0
N_42_89,42.0,89.0
N_42_9,42.0,9.0
N_42_90,42.0,90.0
N_42_91,42.0,91.0
N_42_92,42.0,92.0
N_42_93,42.0,93.0
N_42_94,42.0,94.0
N_42_95,42.0,95.0
N_42_96,42.0,96.0
N_42_97,42.0,97.0
N_42_98,42.0,98.0
N_42_99,42.0,99.0
N_43_0,43.0,0.0
N_43_1,43.0,1.0
N_43_10,43.0,10.0
N_43_11,43.0,11.0
N_43_12,43.0,12.0
N_43_13,43.0,13.0
N_43_14,43.0,14.0
N_43_15,43.0,15.0
N_43_16,43.0,16.0
N_43_17,43.0,17.0
N_43_18,43.0,18.0
N_43_19,43.0,19.0
N_43_2,43.0,2.0
N_43_20,43.0,20.0
N_43_21,43.0,21.0
N_43_22,43.0,22.0
N_43_23,43.0,23.0
N_43_24,43.0,24.0
N_43_25,43.0,25.0
N_43_26,43.0,26.0
N_43_27,43.0,27.0
N_43_28,43.0,28.0
N_43_29,43.0,29.0
N_43_3,43.0,3.0
N_43_30,43.0,30.0
N_43_31,43.0,31.0
N_43_32,43.0,32.0
N_43_33,43.0,33.0
N_43_34,43.0,34.0
N_43_35,43.0,35.0
N_43_36,43.0,36.0
N_43_37,43.0,37.0
N_43_38,43.0,38.0
N_43_39,43.0,39.0
N_43_4,43.0,4.0
N_43_40,43.0,40.0
N_43_41,43.0,41.0
N_43_42,43.0,42.0
N_43_43,43.0,43.0
N_43_44,43.0,44.0
N_43_45,43.0,45.0
N_43_46,43.0,46.0
N_43_47,43.0,47.0
N_43_48,43.0,48.0
N_43_49,43.0,49.0
N_43_5,43.0,5.0
N_43_50,43.0,50.0
N_43_51,43.0,51.0
N_43_52,43.0,52.0
N_43_53,43.0,53.0
N_43_54,43.0,54.0
N_43_55,43.0,55.0
N_43_56,43.0,56.0
N_43_57,43.0,57.0
N_43_58,43.0,58.0
N_43_59,43.0,59.0
N_43_6,43.0,6.0
N_43_60,43.0,60.0
N_43_61,43.0,61.0
N_43_62,43.0,62.0
N_43_63,43.0,63.0
N_43_64,43.0,64.0
N_43_65,43.0,65.0
N_43_66,43.0,66.0
N_43_67,43.0,67.0
N_43_68,43.0,68.0
N_43_69,43.0,69.0
N_43_7,43.0,7.0
N_43_70,43.0,70.0
N_43_71,43.0,71.0
N_43_72,43.0,72.0
N_43_73,43.0,73.0
N_43_74,43.0,74.0
N_43_75,43.0,75.0
N_43_76,43.0,76.0
N_43_77,43.0,77.0
N_43_78,43.0,78.0
N_43_79,43.0,79.0
N_43_8,43.0,8.0
N_43_80,43.0,80.0
N_43_81,43.0,81.0
N_43_82,43.0,82.0
N_43_83,43.0,83.0
N_43_84,43.0,84.0
N_43_85,43.0,85.0
N_43_86,43.0,86.0
N_43_87,43.0,87.0
N_43_88,43.0,88.0
N_43_89,43.0,89.0
N_43_9,43.0,9.0
N_43_90,43.0,90.0
N_43_91,43.0,91.0
N_43_92,43.0,92.0
N_43_93,43.0,93.0
N_43_94,43.0,94.0
N_43_95,43.0,95.0
N_43_96,43.0,96.0
N_43_97,43.0,97.0
N_43_98,43.0,98.0
N_43_99,43.0,99.0
N_44_0,44.0,0.0
N_44_1,44.0,1.0
N_44_10,44.0,10.0
N_44_11,44.0,11.0
N_44_12,44.0,12.0
N_44_13,44.0,13.0
N_44_14,44.0,14.0
N_44_15,44.0,15.0
N_44_16,44.0,16.0
N_44_17,44.0,17.0
N_44_18,44.0,18.0
N_44_19,44.0,19.0
N_44_2,44.0,2.0
N_44_20,44.0,20.0
N_44_21,44.0,21.0
N_44_22,44.0,22.0
N_44_23,44.0,23.0
N_44_24,44.0,24.0
N_44_25,44.0,25.0
N_44_26,44.0,26.0
N_44_27,44.0,27.0
N_44_28,44.0,28.0
N_44_29,44.0,29.0
N_44_3,44.0,3.0
N_44_30,44.0,30.0
N_44_31,44.0,31.0
N_44_32,44.0,32.0
N_44_33,44.0,33.0
N_44_34,44.0,34.0
N_44_35,44.0,35.0
N_44_36,44.0,36.0
N_44_37,44.0,37.0
N_44_38,44.0,38.0
N_44_39,44.0,39.0
N_44_4,44.0,4.0
N_44_40,44.0,40.0
N_44_41,44.0,41.0
N_44_42,44.0,42.0
N_44_43,44.0,43.0
N_44_44,44.0,44.0
N_44_45,44.0,45.0
N_44_46,44.0,46.0
N_44_47,44.0,47.0
N_44_48,44.0,48.0
N_44_49,44.0,49.0
N_44_5,44.0,5.0
N_44_50,44.0,50.0
N_44_51,44.0,51.0
N_44_52,44.0,52.0
N_44_53,44.0,53.0
N_44_54,44.0,54.0
N_44_55,44.0,55.0
N_44_56,44.0,56.0
N_44_57,44.0,57.0
N_44_58,44.0,58.0
N_44_59,44.0,59.0
N_44_6,44.0,6.0
N_44_60,44.0,60.0
N_44_61,44.0,61.0
N_44_62,44.0,62.0
N_44_63,44.0,63.0
N_44_64,44.0,64.0
N_44_65,44.0,65.0
N_44_66,44.0,66.0
N_44_67,44.0,67.0
N_44_68,44.0,68.0
N_44_69,44.0,69.0
N_44_7,44.0,7.0
N_44_70,44.0,70.0
N_44_71,44.0,71.0
N_44_72,44.0,72.0
N_44_73,44.0,73.0
N_44_74,44.0,74.0
N_44_75,44.0,75.0
N_44_76,44.0,76.0
N_44_77,44.0,77.0
N_44_78,44.0,78.0
N_44_79,44.0,79.0
N_44_8,44.0,8.0
N_44_80,44.0,80.0
N_44_81,44.0,81.0
N_44_82,44.0,82.0
N_44_83,44.0,83.0
N_44_84,44.0,84.0
N_44_85,44.0,85.0
N_44_86,44.0,86.0
N_44_87,44.0,87.0
N_44_88,44.0,88.0
N_44_89,44.0,89.0
N_44_9,44.0,9.0
N_44_90,44.0,90.0
N_44_91,44.0,91.0
N_44_92,44.0,92.0
N_44_93,44.0,93.0
N_44_94,44.0,94.0
N_44_95,44.0,95.0
N_44_96,44.0,96.0
N_44_97,44.0,97.0
N_44_98,44.0,98.0
N_44_99,44.0,99.0
N_45_0,45.0,0.0
N_45_1,45.0,1.0
N_45_10,45.0,10.0
N_45_11,45.0,11.0
N_45_12,45.0,12.0
N_45_13,45.0,13.0
N_45_14,45.0,14.0
N_45_15,45.0,15.0
N_45_16,45.0,16.0
N_45_17,45.0,17.0
N_45_18,45.0,18.0
N_45_19,45.0,19.0
N_45_2,45.0,2.0
N_45_20,45.0,20.0
N_45_21,45.0,21.0
N_45_22,45.0,22.0
N_45_23,45.0,23.0
N_45_24,45.0,24.0
N_45_25,45.0,25.0
N_45_26,45.0,26.0
N_45_27,45.0,27.0
N_45_28,45.0,28.0
N_45_29,45.0,29.0
N_45_3,45.0,3.0
N_45_30,45.0,30.0
N_45_31,45.0,31.0
N_45_32,45.0,32.0
N_45_33,45.0,33.0
N_45_34,45.0,34.0
N_45_35,45.0,35.0
N_45_36,45.0,36.0
N_45_37,45.0,37.0
N_45_38,45.0,38.0
N_45_39,45.0,39.0
N_45_4,45.0,4.0
N_45_40,45.0,40.0
N_45_41,45.0,41.0
N_45_42,45.0,42.0
N_45_43,45.0,43.0
N_45_44,45.0,44.0
N_45_45,45.0,45.0
N_45_46,45.0,46.0
N_45_47,45.0,47.0
N_45_48,45.0,48.0
N_45_49,45.0,49.0
N_45_5,45.0,5.0
N_45_50,45.0,50.0
N_45_51,45.0,51.0
N_45_52,45.0,52.0
N_45_53,45.0,53.0
N_45_54,45.0,54.0
N_45_55,45.0,55.0
N_45_56,45.0,56.0
N_45_57,45.0,57.0
N_45_58,45.0,58.0
N_45_59,45.0,59.0
N_45_6,45.0,6.0
N_45_60,45.0,60.0
N_45_61,45.0,61.0
N_45_62,45.0,62.0
N_45_63,45.0,63.0
N_45_64,45.0,64.0
N_45_65,45.0,65.0
N_45_66,45.0,66.0
N_45_67,45.0,67.0
N_45_68,45.0,68.0
N_45_69,45.0,69.0
N_45_7,45.0,7.0
N_45_70,45.0,70.0
N_45_71,45.0,71.0
N_45_72,45.0,72.0
N_45_73,45.0,73.0
N_45_74,45.0,74.0
N_45_75,45.0,75.0
N_45_76,45.0,76.0
N_45_77,45.0,77.0
N_45_78,45.0,78.0
N_45_79,45.0,79.0
N_45_8,45.0,8.0
N_45_80,45.0,80.0
N_45_81,45.0,81.0
N_45_82,45.0,82.0
N_45_83,45.0,83.0
N_45_84,45.0,84.0
N_45_85,45.0,85.0
N_45_86,45.0,86.0
N_45_87,45.0,87.0
N_45_88,45.0,88.0
N_45_89,45.0,89.0
N_45_9,45.0,9.0
N_45_90,45.0,90.0
N_45_91,45.0,91.0
N_45_92,45.0,92.0
N_45_93,45.0,93.0
N_45_94,45.0,94.0
